,list_name,name,label,admin_2
20878,facilities,MosoPrimaryHealthCareUnit,Moso Primary Health Care Unit,Ezo
20879,facilities,MovoPrimaryHealthCareUnit,Movo Primary Health Care Unit,MundriEast
20880,facilities,MudubaiPrimaryHealthCareUnit,Mudubai Primary Health Care Unit,Maridi
20881,facilities,MundriWestPrimaryHealthCareCentre,Mundri West Primary Health Care Centre,MundriWest
20882,facilities,MvoloPrimaryHealthCareCentre,Mvolo Primary Health Care Centre,Mvolo
20883,facilities,N.H.I.FYambioPrimaryHealthCareCentre,N.H.I.F Yambio Primary Health Care Centre,Yambio
20884,facilities,NaandiPrimaryHealthCareCentre,Naandi Primary Health Care Centre,Ezo
20885,facilities,NaangbimoPrimaryHealthCareUnit,Naangbimo Primary Health Care Unit,Yambio
20886,facilities,NabaguPrimaryHealthCareUnit,Nabagu Primary Health Care Unit,Yambio
20887,facilities,NabangaPrimaryHealthCareCentre,Nabanga Primary Health Care Centre,Yambio
20888,facilities,NabariaPrimaryHealthCareUnit,Nabaria Primary Health Care Unit,Tambura
20889,facilities,Nabia-PaiPrimaryHealthCareUnit,Nabia-Pai Primary Health Care Unit,Yambio
20890,facilities,NadiangerePrimaryHealthCareCentre,Nadiangere Primary Health Care Centre,Yambio
20891,facilities,NagasiPrimaryHealthCareUnit,Nagasi Primary Health Care Unit,Ezo
20892,facilities,NagbabePrimaryHealthCareUnit,Nagbabe Primary Health Care Unit,Ezo
20893,facilities,NagbakaPrimaryHealthCareUnit,Nagbaka Primary Health Care Unit,Maridi
20894,facilities,NageroPrimaryHealthCareCentre,Nagero Primary Health Care Centre,Nagero
20895,facilities,NakapaziGiPrimaryHealthCareUnit,Nakapazi Gi Primary Health Care Unit,Nzara
20896,facilities,NakiriPrimaryHealthCareUnit,Nakiri Primary Health Care Unit,Yambio
20897,facilities,NamaikuPrimaryHealthCareCentre,Namaiku Primary Health Care Centre,Nzara
20898,facilities,NamamaPrimaryHealthCareUnit,Namama Primary Health Care Unit,Nzara
20899,facilities,NambiaPrimaryHealthCareUnit,Nambia Primary Health Care Unit,Yambio
20900,facilities,NamutinaPrimaryHealthCareCentre,Namutina Primary Health Care Centre,Tambura
20901,facilities,NangerePrimaryHealthCareUnit,Nangere Primary Health Care Unit,Yambio
20902,facilities,NangirimoPrimaryHealthCareUnit,Nangirimo Primary Health Care Unit,Nzara
20903,facilities,NangumcPrimaryHealthCareUnit,Nangumc Primary Health Care Unit,Yambio
20904,facilities,NanzingaPrimaryHealthCareUnit,Nanzinga Primary Health Care Unit,Ezo
20905,facilities,NapereMSFPrimaryHealthCareUnit,Napere MSF Primary Health Care Unit,Ezo
20906,facilities,NapereWuiPrimaryHealthCareUnit,Napere Wui Primary Health Care Unit,Ezo
20907,facilities,NasuaPrimaryHealthCareUnit,Nasua Primary Health Care Unit,Yambio
20908,facilities,NayurePrimaryHealthCareUnit,Nayure Primary Health Care Unit,Yambio
20909,facilities,NdauuroPrimaryHealthCareUnit,Ndauuro Primary Health Care Unit,Yambio
20910,facilities,NdoromoPrimaryHealthCareUnit,Ndoromo Primary Health Care Unit,Nzara
20911,facilities,NgambiaPrimaryHealthCareUnit,Ngambia Primary Health Care Unit,Nzara
20912,facilities,NgamudePrimaryHealthCareUnit,Ngamude Primary Health Care Unit,Maridi
20913,facilities,NgburusaiPrimaryHealthCareUnit,Ngburusai Primary Health Care Unit,Maridi
20914,facilities,NgokoPrimaryHealthCareUnit,Ngoko Primary Health Care Unit,Tambura
20915,facilities,NuniPrimaryHealthCareUnit,Nuni Primary Health Care Unit,MundriWest
20916,facilities,NyakaPrimaryHealthCareUnit,Nyaka Primary Health Care Unit,Yambio
20917,facilities,NzamaPrimaryHealthCareUnit,Nzama Primary Health Care Unit,Tambura
20918,facilities,Olo-PrimaryHealthCareCentre,Olo- Primary Health Care Centre,Maridi
20919,facilities,PastorPoulMcIbaDPrimaryHealthCareUnit,Pastor Poul Mc Iba D Primary Health Care Unit,Ibba
20920,facilities,PrimaryHealthCareUnit,Primary Health Care Unit,Tambura
20921,facilities,Ras-TigiPrimaryHealthCareUnit,Ras-Tigi Primary Health Care Unit,Maridi
20922,facilities,RemenzePrimaryHealthCareUnit,Remenze Primary Health Care Unit,Yambio
20923,facilities,RibodoPrimaryHealthCareUnit,Ribodo Primary Health Care Unit,Yambio
20924,facilities,RimeivzePrimaryHealthCareUnit,Rimeivze Primary Health Care Unit,Yambio
20925,facilities,RingasiPrimaryHealthCareCentre,Ringasi Primary Health Care Centre,Nzara
20926,facilities,RubuPrimaryHealthCareUnit,Rubu Primary Health Care Unit,Ibba
20927,facilities,SakurePrimaryHealthCareCentre,Sakure Primary Health Care Centre,Nzara
20928,facilities,SanguaIiPrimaryHealthCareCentre,Sangua Ii Primary Health Care Centre,Nzara
20929,facilities,SanguaOnePrimaryHealthCareUnit,Sangua One Primary Health Care Unit,Nzara
20930,facilities,SarafinclinicPrimaryHealthCareUnit,Sarafin clinic Primary Health Care Unit,Tambura
20931,facilities,SauraIPrimaryHealthCareUnit,Saura I Primary Health Care Unit,Yambio
20932,facilities,SauraTwaziPrimaryHealthCareUnit,Saura Twazi Primary Health Care Unit,Yambio
20933,facilities,SinakpuroPrimaryHealthCareUnit,Sinakpuro Primary Health Care Unit,Tambura
20934,facilities,SingirianaPrimaryHealthCareUnit,Singiriana Primary Health Care Unit,MundriEast
20935,facilities,Source-YubuCountyHospital,Source-Yubu County Hospital,Tambura
20936,facilities,Spla-JiuPrimaryHealthCareUnit,Spla-Jiu Primary Health Care Unit,Maridi
20937,facilities,SuePrimaryHealthCareUnit,Sue Primary Health Care Unit,Yambio
20938,facilities,TamburaCountyHospital,Tambura County Hospital,Tambura
20939,facilities,TamburaPrimaryHealthCareCentre,Tambura Primary Health Care Centre,Tambura
20940,facilities,TanamukoPrimaryHealthCareUnit,Tanamuko Primary Health Care Unit,Ibba
20941,facilities,TiindokaPrimaryHealthCareUnit,Tiindoka Primary Health Care Unit,Yambio
20942,facilities,ToreWandiPrimaryHealthCareUnit,Tore Wandi Primary Health Care Unit,MundriWest
20943,facilities,UkuoPrimaryHealthCareUnit,Ukuo Primary Health Care Unit,Yambio
20944,facilities,WandiPrimaryHealthCareUnit,Wandi Primary Health Care Unit,MundriEast
20945,facilities,WirohPrimaryHealthCareUnit,Wiroh Primary Health Care Unit,MundriEast
20946,facilities,WokoPrimaryHealthCareCentre,Woko Primary Health Care Centre,Maridi
20947,facilities,YStateHospital,Y State Hospital,Yambio
20948,facilities,YabongoPrimaryHealthCareUnit,Yabongo Primary Health Care Unit,Nzara
20949,facilities,YabuwaPrimaryHealthCareUnit,Yabuwa Primary Health Care Unit,Nzara
20950,facilities,YambioPrimaryHealthCareCentre,Yambio Primary Health Care Centre,Yambio
20951,facilities,YambioPrimaryHealthCareUnit,Yambio Primary Health Care Unit,Yambio
20952,facilities,YangiriPrimaryHealthCareCentre,Yangiri Primary Health Care Centre,Ezo
20953,facilities,YanguraPrimaryHealthCareUnit,Yangura Primary Health Care Unit,Ezo
20954,facilities,YDAClinicPrimaryHealthCareUnit,YDA Clinic Primary Health Care Unit,Tambura
20955,facilities,YeriPrimaryHealthCareCentre,Yeri Primary Health Care Centre,Mvolo
20956,facilities,YosiaPrimaryHealthCareUnit,Yosia Primary Health Care Unit,Ibba
20957,facilities,ZamoiPrimaryHealthCareUnit,Zamoi Primary Health Care Unit,Nagero
20958,facilities,LocalDispensary,Local Dispensary,Wau
20959,facilities,ComboniHospital,Comboni Hospital,Wau
20960,facilities,AwodaPrimaryHealthCareCentre,Awoda Primary Health Care Centre,AweilCentre
20961,facilities,Hospitalgouvernemental,Hospital gouvernemental,LuakpinyNasir
20962,facilities,NASIRHOSPITALMSF(until2015),NASIR HOSPITAL MSF (until 2015),LuakpinyNasir
20963,facilities,PulchuolFeedingCentre,Pulchuol Feeding Centre,Uror
20964,facilities,YuaiPHCU,Yuai PHCU,Uror
20965,facilities,ChinessHospital,Chiness Hospital,Juba
20966,facilities,NyakuronHealthCenter,Nyakuron Health Center,Juba
20967,facilities,UNMISSLevel1Hospital,UNMISS Level 1 Hospital,Juba
20968,facilities,TeachingHospital,Teaching Hospital,Juba
20969,facilities,DomaPrimaryHealthCareCentre,Doma Primary Health Care Centre,Ulang
20970,facilities,KampalaInternationalclinic,Kampala International clinic,Juba
20971,facilities,UlangPrimaryHealthCareCentre,Ulang Primary Health Care Centre,Ulang
20972,facilities,LiapPHCU,Liap PHCU,Ulang
20973,facilities,Lotimorclinic,Lotimor clinic,KapoetaEast
20974,facilities,UNMISSBorLevell1Hospital,UNMISS Bor Levell 1 Hospital,BorSouth
20975,facilities,NagishotClinic,Nagishot Clinic,Budi
20976,facilities,WauShillukClinic,Wau Shilluk Clinic,Malakal
20977,facilities,SmallClinic,Small Clinic,Juba
20978,facilities,St.TeresaMissionHospital,St. Teresa Mission Hospital,Ikotos
20979,facilities,St.TeresaMissionHospital,St. Teresa Mission Hospital,Ikotos
20980,facilities,St.TeresaMissionHospital,St. Teresa Mission Hospital,Ikotos
20981,facilities,St.TeresaMissionHospital,St. Teresa Mission Hospital,Ikotos
20982,facilities,St.TeresaMissionHospital,St. Teresa Mission Hospital,Ikotos
20983,facilities,St.TeresaMissionHospital,St. Teresa Mission Hospital,Ikotos
20984,facilities,St.TeresaMissionHospital,St. Teresa Mission Hospital,Ikotos
20985,facilities,St.TeresaMissionHospital,St. Teresa Mission Hospital,Ikotos
20986,facilities,MasiyaPharmacy,Masiya Pharmacy,Yambio
20987,facilities,YangiriHospital,Yangiri Hospital,Ezo
20988,facilities,BUNJHOSPITAL,BUNJ HOSPITAL,Maban
20989,facilities,M<e9>decinsSansFronti<e8>res,M<e9>decins Sans Fronti<e8>res,Rubkona
20990,facilities,MundriHealthCenter,Mundri Health Center,MundriWest
20991,facilities,LuiHospital,Lui Hospital,MundriEast
20992,facilities,MSFHospital,MSF Hospital,Awerial
20993,facilities,Dispensary,Dispensary,Leer
20994,facilities,PillienyPHU,Pillieny PHU,Leer
20995,facilities,KochPrimaryHealthcareCentre,Koch Primary Healthcare Centre,Koch
20996,facilities,MirMirPHU,Mir Mir PHU,Koch
20997,facilities,RupkaiPHU,Rupkai PHU,Mayendit
20998,facilities,ThakerPrimaryHealthcareUnit,Thaker Primary Healthcare Unit,Mayendit
20999,facilities,MedicinesSansFrontieresLankien,Medicines Sans Frontieres Lankien,Nyirol
21000,facilities,Ganyliel,Ganyliel,Panyijiar
21001,facilities,hospitalBoma(notworking-dataJan.2015-),hospital Boma (not working -data Jan.2015-),Pibor
21002,facilities,MSFhospital,MSF hospital,Pibor
21003,facilities,MarthaClinic,Martha Clinic,Yei
21004,facilities,MinistryofHealth(BorHospital),Ministry of Health(Bor Hospital),BorSouth
21005,facilities,MinistryofHealth,Ministry of Health,BorSouth
21006,facilities,CarePlusclinic,Care Plus clinic,Juba
21007,facilities,EgyptianClinic,Egyptian Clinic,Juba
21008,facilities,St.BakhitaHospital,St. Bakhita Hospital,Yei
21009,facilities,PadiekFeedingCentre,Padiek Feeding Centre,Duk
21010,facilities,YuaiFeedingCentre,Yuai Feeding Centre,Uror
21011,facilities,ModitFeedingCentre,Modit Feeding Centre,Uror
21012,facilities,LifeBridgePharmacy,Life Bridge Pharmacy,Juba
21013,facilities,WholeSalePharmacy,Whole Sale Pharmacy,Juba
21014,facilities,SowetoClinic,SowetoClinic,Juba
21015,facilities,LouSpecializedClinic,Lou Specialized Clinic,Juba
21016,facilities,AntipasPharmacy,Antipas Pharmacy,Juba
21017,facilities,SPStarPharmscuticals,SP Star Pharmscuticals,Juba
21018,facilities,RonyPHCU,Rony PHCU,Yei
21019,facilities,PayawaPHCU,Payawa PHCU,Yei
21020,facilities,ArroyoPHCC,Arroyo PHCC,AweilCentre
21021,facilities,MajakKaarPHCC,Majak Kaar PHCC,AweilNorth
21022,facilities,GokMacharPHCC,Gok Machar PHCC,AweilNorth
21023,facilities,WathmuokPHCU,Wathmuok PHCU,AweilSouth
21024,facilities,PanthouPHCC,Panthou PHCC,AweilSouth
21025,facilities,UdhumPHCC,Udhum PHCC,AweilWest
21026,facilities,MalualkonPHCC,Malualkon PHCC,AweilEast
21027,facilities,WarawarPHCU,Warawar PHCU,AweilEast
21028,facilities,RiangAngonPHCU,Riang Angon PHCU,AweilWest
21029,facilities,MalekAlelPHCU,Malek Alel PHCU,AweilSouth
21030,facilities,AkewichPHCU,Akewich PHCU,AweilWest
21031,facilities,NyamlellPHCC,Nyamlell PHCC,AweilWest
21032,facilities,MayenUlemPHCC,Mayen Ulem PHCC,AweilNorth
21033,facilities,RenkCivilHospital,Renk Civil Hospital,Renk
21034,facilities,RenkMilitaryHospital,Renk Military Hospital,Renk
21035,facilities,MedairAbayokPHCU,Medair Abayok PHCU,Renk
21036,facilities,Haijebelprimaryhealthcareunit,Hai jebel primary health care unit,Juba
21037,facilities,GUDELESURGICALCLINIC,GUDELE  SURGICAL CLINIC,Juba
21038,facilities,FcHospital,Fc Hospital,Ibba
21039,facilities,UNMISSLevel2Hospital,UNMISS Level 2 Hospital,Juba
21040,facilities,BahrElGhazalclinic,Bahr El Ghazal clinic,AweilWest
21041,facilities,MawienDitclinic,Mawien Dit clinic,AweilEast
21042,facilities,Atuetphcu,Atuet phcu,AweilEast
21043,facilities,AAAhospital,AAA hospital,AweilEast
21044,facilities,AweilCivilHospital,Aweil Civil Hospital,AweilWest
21045,facilities,MSFGumurukPHCU,MSF Gumuruk PHCU,Pibor
21046,facilities,MSFLekuangolePHCC,MSF Lekuangole PHCC,Pibor
21047,facilities,MRDCClinic,MRDC Clinic,Juba
21048,facilities,Bentiuhospital,Bentiu hospital,Rubkona
21049,facilities,NimraTalataMedicalComplex,Nimra Talata Medical Complex,Juba
21050,facilities,QueensPharmacy,Queens Pharmacy,Juba
21051,facilities,HighCourt&Judiciary,High Court & Judiciary,Juba
21052,facilities,VictoriousMedicalCentre,Victorious Medical Centre,Juba
21053,facilities,UsratunaPHCC,Usratuna PHCC,Juba
21054,facilities,GoliHospital,Goli Hospital,Yei
21055,facilities,MelutHospital,Melut Hospital,Melut
21056,facilities,BunjHospital,Bunj Hospital,Maban
21057,facilities,AspenClinic,Aspen Clinic,Juba
21058,facilities,DMINursery,DMI Nursery,Juba
21059,facilities,GOALHealthCenter,GOAL Health Center,Melut
21060,facilities,MSFHealthCenter,MSF Health Center,Melut
21061,facilities,GOALHealthCenter,GOAL Health Center,Melut
21062,facilities,PrimaryHealthCareCenter,Primary Health Care Center,Melut
21063,facilities,M<e9>decinsSansFronti<e8>res(MSF):FeedingCentre,M<e9>decins Sans Fronti<e8>res (MSF): Feeding Centre,Leer
21064,facilities,M<e9>decinsSansFronti<e8>res(MSF):Hospital(destroyedin2016),M<e9>decins Sans Fronti<e8>res (MSF): Hospital (destroyed in 2016),Leer
21065,facilities,AirportClinic,Airport Clinic,Juba
21066,facilities,MoH/UnidoClinic,MoH/Unido Clinic,Mayendit
21067,facilities,RubkuachHealthCentre,Rubkuach Health Centre,Mayendit
21068,facilities,RubkuachHealthCentre,Rubkuach Health Centre,Mayendit
21069,facilities,TutnyangPHU,Tutnyang PHU,Mayendit
21070,facilities,MirMirPHC,Mir Mir PHC,Koch
21071,facilities,St.Jospeh'sPharmacy,St. Jospeh's Pharmacy,Juba
21072,facilities,KuokPrimaryHealthcareUnit,Kuok Primary Healthcare Unit,Mayendit
21073,facilities,PillienyPrimaryHealthCareUnit,Pillieny Primary Health Care Unit,Leer
21074,facilities,DablualPrimaryHealthcareCentre,Dablual Primary Healthcare Centre,Mayendit
21075,facilities,ThakerPrimaryHealthcareUnit,Thaker Primary Healthcare Unit,Mayendit
21076,facilities,ThakerPrimaryHealthcareUnit,Thaker Primary Healthcare Unit,Mayendit
21077,facilities,AdokHealthPost,Adok Health Post,Leer
21078,facilities,DablualPrimaryHealthcareCentre,Dablual Primary Healthcare Centre,Mayendit
21079,facilities,DabluaiPrimaryHealthcareUnit,Dabluai Primary Healthcare Unit,Mayendit
21080,facilities,ThonyorPrimaryHealthcareUnit,Thonyor Primary Healthcare Unit,Leer
21081,facilities,KochPrimaryHealthcareCentre,Koch Primary Healthcare Centre,Koch
21082,facilities,KochPrimaryHealthcareCentre,Koch Primary Healthcare Centre,Koch
21083,facilities,KochPrimaryHealthcareCentre,Koch Primary Healthcare Centre,Koch
21084,facilities,KochPrimaryHealthcareCentre,Koch Primary Healthcare Centre,Koch
21085,facilities,KochPrimaryHealthcareCentre,Koch Primary Healthcare Centre,Koch
21086,facilities,KochPrimaryHealthcareCentre,Koch Primary Healthcare Centre,Koch
21087,facilities,KochPrimaryHealthcareCentre,Koch Primary Healthcare Centre,Koch
21088,facilities,KochPrimaryHealthcareCentre,Koch Primary Healthcare Centre,Koch
21089,facilities,KochPrimaryHealthcareCentre,Koch Primary Healthcare Centre,Koch
21090,facilities,EPCClinicYei,EPC Clinic Yei,Yei
21091,facilities,HisHouseofHope,His House of Hope,Yei
21092,facilities,JaguarPrimaryHealthcareUnit,Jaguar Primary Healthcare Unit,Mayendit
21093,facilities,Typhorpharmacy,Typhor pharmacy,Juba
21094,facilities,LakesStateHospital,Lakes State Hospital,RumbekCentre
21095,facilities,MalakiaHealthCenter,Malakia Health Center,Juba
21096,facilities,GabotHealthCenter,Gabot Health Center,Juba
21097,facilities,MunukiHealthCentre,Munuki Health Centre,Juba
21098,facilities,PoliceHospital,Police Hospital,Juba
21099,facilities,BullukEyeClinic,Bulluk Eye Clinic,Juba
21100,facilities,MilitaryHospital,Military Hospital,Juba
21101,facilities,JubaCivilHospital,Juba Civil Hospital,Juba
21102,facilities,DaGenesis,Da Genesis,Juba
21103,facilities,QueensMedicalClinic,Queens Medical Clinic,Juba
21104,facilities,YeiCivilHospital,Yei Civil Hospital,Yei
21105,facilities,ContinentalWholeSalePharmacy,Continental Whole Sale Pharmacy,Juba
21106,facilities,StAnne's,St Anne's,Juba
21107,facilities,StLuke'sMedicalClinic,St Luke's Medical Clinic,Juba
21108,facilities,MedicareHealthClinic,Medi care Health Clinic,Juba
21109,facilities,other,Other,Abiemnhom
21110,facilities,other,Other,AbyeiRegion
21111,facilities,other,Other,Akobo
21112,facilities,other,Other,AweilCentre
21113,facilities,other,Other,AweilEast
21114,facilities,other,Other,AweilNorth
21115,facilities,other,Other,AweilSouth
21116,facilities,other,Other,AweilWest
21117,facilities,other,Other,Awerial
21118,facilities,other,Other,Ayod
21119,facilities,other,Other,Baliet
21120,facilities,other,Other,BorSouth
21121,facilities,other,Other,Budi
21122,facilities,other,Other,CanalPigi
21123,facilities,other,Other,Cueibet
21124,facilities,other,Other,Duk
21125,facilities,other,Other,Ezo
21126,facilities,other,Other,Fangak
21127,facilities,other,Other,Fashoda
21128,facilities,other,Other,GogrialEast
21129,facilities,other,Other,GogrialWest
21130,facilities,other,Other,Guit
21131,facilities,other,Other,Ibba
21132,facilities,other,Other,Ikotos
21133,facilities,other,Other,Juba
21134,facilities,other,Other,JurRiver
21135,facilities,other,Other,Kajo_keji
21136,facilities,other,Other,KapoetaEast
21137,facilities,other,Other,KapoetaNorth
21138,facilities,other,Other,KapoetaSouth
21139,facilities,other,Other,Koch
21140,facilities,other,Other,Lafon
21141,facilities,other,Other,Lainya
21142,facilities,other,Other,Leer
21143,facilities,other,Other,Longochuk
21144,facilities,other,Other,LuakpinyNasir
21145,facilities,other,Other,Maban
21146,facilities,other,Other,Magwi
21147,facilities,other,Other,Maiwut
21148,facilities,other,Other,Malakal
21149,facilities,other,Other,Manyo
21150,facilities,other,Other,Maridi
21151,facilities,other,Other,Mayendit
21152,facilities,other,Other,Mayom
21153,facilities,other,Other,Melut
21154,facilities,other,Other,Morobo
21155,facilities,other,Other,MundriEast
21156,facilities,other,Other,MundriWest
21157,facilities,other,Other,Mvolo
21158,facilities,other,Other,Nagero
21159,facilities,other,Other,Nyirol
21160,facilities,other,Other,Nzara
21161,facilities,other,Other,Panyijiar
21162,facilities,other,Other,Panyikang
21163,facilities,other,Other,Pariang
21164,facilities,other,Other,Pibor
21165,facilities,other,Other,Pochalla
21166,facilities,other,Other,Raja
21167,facilities,other,Other,Renk
21168,facilities,other,Other,Rubkona
21169,facilities,other,Other,RumbekCentre
21170,facilities,other,Other,RumbekEast
21171,facilities,other,Other,RumbekNorth
21172,facilities,other,Other,Tambura
21173,facilities,other,Other,Terekeka
21174,facilities,other,Other,TonjEast
21175,facilities,other,Other,TonjNorth
21176,facilities,other,Other,TonjSouth
21177,facilities,other,Other,Torit
21178,facilities,other,Other,Twic
21179,facilities,other,Other,TwicEast
21180,facilities,other,Other,Ulang
21181,facilities,other,Other,Uror
21182,facilities,other,Other,Wau
21183,facilities,other,Other,Wulu
21184,facilities,other,Other,Yambio
21185,facilities,other,Other,Yei
21186,facilities,other,Other,YirolEast
21187,facilities,other,Other,YirolWest
21188,market_location,Juba_Town,Juba Town,Juba
21189,market_location,Katigiri,Katigiri,Juba
21190,market_location,Liria,Liria,Juba
21191,market_location,Luri,Luri,Juba
21192,market_location,Rejaf,Rejaf,Juba
21193,market_location,Rokon,Rokon,Juba
21194,market_location,Wonduruba,Wonduruba,Juba
21195,market_location,other,Other (specify),Juba
21196,market_location,Kala,Kala,Kajo_keji
21197,market_location,Kansuk,Kansuk,Kajo_keji
21198,market_location,Kayaya,Kayaya,Kajo_keji
21199,market_location,Leikor,Leikor,Kajo_keji
21200,market_location,Mandikolo,Mandikolo,Kajo_keji
21201,market_location,Mijale,Mijale,Kajo_keji
21202,market_location,Kajo_Keji_Town,Kajo Keji Town,Kajo_keji
21203,market_location,Romogi,Romogi,Kajo_keji
21204,market_location,Sokare,Sokare,Kajo_keji
21205,market_location,other,Other (specify),Kajo_keji
21206,market_location,Bereka,Bereka,Lainya
21207,market_location,Lainya_Town,Lainya Town,Lainya
21208,market_location,Loka_Round,Loka Round,Lainya
21209,market_location,Loka_West,Loka West,Lainya
21210,market_location,other,Other (specify),Lainya
21211,market_location,Bazi,Bazi,Morobo
21212,market_location,Gulumbi,Gulumbi,Morobo
21213,market_location,Kaya,Kaya,Morobo
21214,market_location,Keliko,Keliko,Morobo
21215,market_location,Kimba,Kimba,Morobo
21216,market_location,Morobo_Town,Morobo Town,Morobo
21217,market_location,Panyume,Panyume,Morobo
21218,market_location,Yaribe,Yaribe,Morobo
21219,market_location,other,Other (specify),Morobo
21220,market_location,Gemeiza,Gemeiza,Terekeka
21221,market_location,Mejiki,Mejiki,Terekeka
21222,market_location,Tali,Tali,Terekeka
21223,market_location,Terekeka_Town,Terekeka Town,Terekeka
21224,market_location,Tombek,Tombek,Terekeka
21225,market_location,Tindilo,Tindilo,Terekeka
21226,market_location,other,Other (specify),Terekeka
21227,market_location,Jumbo,Jumbo,Yei
21228,market_location,Mahad,Mahad,Yei
21229,market_location,Mitika,Mitika,Yei
21230,market_location,Mugwo,Mugwo,Yei
21231,market_location,New_Lasu,New Lasu,Yei
21232,market_location,Old_Lasu,Old Lasu,Yei
21233,market_location,Wotogo,Wotogo,Yei
21234,market_location,Yei_Town,Yei Town,Yei
21235,market_location,other,Other (specify),Yei
21236,market_location,Camp_fifteen,Camp fifteen,Budi
21237,market_location,Chukudum,Chukudum,Budi
21238,market_location,Lauro,Lauro,Budi
21239,market_location,Lotukei,Lotukei,Budi
21240,market_location,other,Other (specify),Budi
21241,market_location,Ikotos,Ikotos,Ikotos
21242,market_location,Isoke,Isoke,Ikotos
21243,market_location,Lobira,Lobira,Ikotos
21244,market_location,other,Other (specify),Ikotos
21245,market_location,Kuron,Kuron,KapoetaEast
21246,market_location,Nachodokopelee,Nachodokopelee,KapoetaEast
21247,market_location,Nadapal,Nadapal,KapoetaEast
21248,market_location,Nanyangachor,Nanyangachor,KapoetaEast
21249,market_location,Napotpot,Napotpot,KapoetaEast
21250,market_location,Narus,Narus,KapoetaEast
21251,market_location,other,Other (specify),KapoetaEast
21252,market_location,Riwoto,Riwoto,KapoetaNorth
21253,market_location,other,Other (specify),KapoetaNorth
21254,market_location,Kapoeta_Town,Kapoeta Town,KapoetaSouth
21255,market_location,other,Other (specify),KapoetaSouth
21256,market_location,Abila,Abila,Magwi
21257,market_location,Agoro,Agoro,Magwi
21258,market_location,Ame,Ame,Magwi
21259,market_location,Awingkibul,Awingkibul,Magwi
21260,market_location,Kerepi,Kerepi,Magwi
21261,market_location,Magwi_Town,Magwi Town,Magwi
21262,market_location,Moli,Moli,Magwi
21263,market_location,Mugali,Mugali,Magwi
21264,market_location,Nimule,Nimule,Magwi
21265,market_location,Obbo,Obbo,Magwi
21266,market_location,Omeio,Omeio,Magwi
21267,market_location,Opari,Opari,Magwi
21268,market_location,Pageri,Pageri,Magwi
21269,market_location,Palataka,Palataka,Magwi
21270,market_location,Parajok,Parajok,Magwi
21271,market_location,other,Other (specify),Magwi
21272,market_location,Eniffy,Eniffy,Torit
21273,market_location,Gunyuro,Gunyuro,Torit
21274,market_location,Hiyala,Hiyala,Torit
21275,market_location,Ibalang,Ibalang,Torit
21276,market_location,Iholong,Iholong,Torit
21277,market_location,Illihum,Illihum,Torit
21278,market_location,Imoruk,Imoruk,Torit
21279,market_location,Isaloro,Isaloro,Torit
21280,market_location,Lumo,Lumo,Torit
21281,market_location,Moti,Moti,Torit
21282,market_location,Obule,Obule,Torit
21283,market_location,Ogire,Ogire,Torit
21284,market_location,Osito,Osito,Torit
21285,market_location,Osoro,Osoro,Torit
21286,market_location,Torit_Town,Torit Town,Torit
21287,market_location,Tutumore,Tutumore,Torit
21288,market_location,other,Other (specify),Torit
21289,market_location,Akobo_Town,Akobo Town,Akobo
21290,market_location,Buong,Buong,Akobo
21291,market_location,Dilule,Dilule,Akobo
21292,market_location,Diror,Diror,Akobo
21293,market_location,Meer,Meer,Akobo
21294,market_location,Nuktak,Nuktak,Akobo
21295,market_location,Thokwaath,Thokwaath,Akobo
21296,market_location,Walgak,Walgak,Akobo
21297,market_location,Wechjal,Wechjal,Akobo
21298,market_location,other,Other (specify),Akobo
21299,market_location,Ayod_Town,Ayod Town,Ayod
21300,market_location,Gorway,Gorway,Ayod
21301,market_location,Haat,Haat,Ayod
21302,market_location,Jiech,Jiech,Ayod
21303,market_location,Karmuon,Karmuon,Ayod
21304,market_location,Kotdalok,Kotdalok,Ayod
21305,market_location,Mogok,Mogok,Ayod
21306,market_location,Nyawiet,Nyawiet,Ayod
21307,market_location,Padek,Padek,Ayod
21308,market_location,Pagil,Pagil,Ayod
21309,market_location,Wai,Wai,Ayod
21310,market_location,Wan-Machar,Wan-Machar,Ayod
21311,market_location,other,Other (specify),Ayod
21312,market_location,Anyidi,Anyidi,BorSouth
21313,market_location,Baidit,Baidit,BorSouth
21314,market_location,Bor_PoC,Bor PoC,BorSouth
21315,market_location,Bor_Town,Bor Town,BorSouth
21316,market_location,Jalle,Jalle,BorSouth
21317,market_location,Kuei,Kuei,BorSouth
21318,market_location,Panpandiar,Panpandiar,BorSouth
21319,market_location,Pariak,Pariak,BorSouth
21320,market_location,other,Other (specify),BorSouth
21321,market_location,Atar,Atar,CanalPigi
21322,market_location,Canal_Town,Canal Town,CanalPigi
21323,market_location,Diel,Diel,CanalPigi
21324,market_location,Kaldak,Kaldak,CanalPigi
21325,market_location,Khorfulus,Khorfulus,CanalPigi
21326,market_location,Kurwai,Kurwai,CanalPigi
21327,market_location,other,Other (specify),CanalPigi
21328,market_location,Ayueldit,Ayueldit,Duk
21329,market_location,Kawer,Kawer,Duk
21330,market_location,Koyom,Koyom,Duk
21331,market_location,Moldova,Moldova,Duk
21332,market_location,Padiet,Padiet,Duk
21333,market_location,Pagak,Pagak,Duk
21334,market_location,Pajut,Pajut,Duk
21335,market_location,Puktap,Puktap,Duk
21336,market_location,other,Other (specify),Duk
