X,Y,INDEX,P_CODE,NAMECOUNTY,NAMEJOIN,NAME,STATEJOIN,COUNTYJOIN,PAYAM,FUNC_CLASS,CONF_SCORE,SRC_VERIFD,IMG_VERIFD
27.8472,8.75215,1384,BC-0301,Makuac_AgepAweilSouth,Makuac_Agep,MakuacAgep,NorthernBahrelGhazal,AweilSouth,Panthou,6,30,1,1
27.78657,8.75259,1385,BC-0302,Hoong_AkoonAweilSouth,Hoong_Akoon,HoongAkoon,NorthernBahrelGhazal,AweilSouth,Nyieth,6,10,0,1
27.81025,8.7536,1386,BC-0304,Hing_AdongAweilSouth,Hing_Adong,HingAdong,NorthernBahrelGhazal,AweilSouth,Panthou,6,10,0,0
27.85311,8.75393,1387,BC-0306,Ajak_GaiAweilSouth,Ajak_Gai,AjakGai,NorthernBahrelGhazal,AweilSouth,Panthou,6,10,0,1
27.84575,8.75521,1388,BC-0308,Lual_NgorAweilSouth,Lual_Ngor,LualNgor,NorthernBahrelGhazal,AweilSouth,Panthou,6,30,1,1
27.65127,8.75528,1389,BC-0309,AngethAweilSouth,Angeth,Angeth,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.77857,8.75558,1390,BC-0310,Pan_thonyAweilSouth,Pan_thony,Pan-Thony,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.80601,8.75682,1391,BC-0312,AkhonditAweilSouth,Akhondit,Akhondit,NorthernBahrelGhazal,AweilSouth,Nyieth,6,10,0,0
27.79293,8.75713,1392,BC-0313,Akhon_RuelAweilSouth,Akhon_Ruel,AkhonRuel,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.83733,8.75796,1393,BC-0316,Run_AganyAweilSouth,Run_Agany,RunAgany,NorthernBahrelGhazal,AweilSouth,Panthou,6,50,1,1
27.6617,8.75803,1394,BC-0317,Amet_WeerAweilSouth,Amet_Weer,AmetWeer,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.86272,8.75936,1395,BC-0319,Ajak__GaiAweilSouth,Ajak__Gai,AjakGai,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.67115,8.75975,1396,BC-0320,ManwuotAweilSouth,Manwuot,Manwuot,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.96,8.76,1397,BC-0322,AnyangAweilSouth,Anyang,Anyang,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,40,1,1
27.63882,8.76003,1398,BC-0323,Riang_AleuAweilSouth,Riang_Aleu,RiangAleu,NorthernBahrelGhazal,AweilSouth,Ayai,6,10,0,1
27.67637,8.76376,1399,BC-0326,RmmadelAweilSouth,Rmmadel,Rmmadel,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.88533,8.76388,1400,BC-0328,MajokAweilSouth,Majok,Majok,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,50,1,1
27.63172,8.76464,1401,BC-0330,AluetAweilSouth,Aluet,Aluet,NorthernBahrelGhazal,AweilSouth,Ayai,6,10,0,1
27.87637,8.76495,1402,BC-0331,Malek__AkolAweilSouth,Malek__Akol,MalekAkol,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.66798,8.76576,1403,BC-0332,NyoricAweilSouth,Nyoric,Nyoric,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.93013,8.76765,1404,BC-0335,AwarAweilSouth,Awar,Awar,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.93823,8.76808,1405,BC-0337,Jany__MiithAweilSouth,Jany__Miith,JanyMiith,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.6733,8.76826,1406,BC-0338,MajokouAweilSouth,Majokou,Majokou,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.78167,8.76833,1407,BC-0339,Pan_ThoiAweilSouth,Pan_Thoi,PanThoi,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.91697,8.76848,1408,BC-0340,Majok_ritAweilSouth,Majok_rit,Majok-Rit,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.62985,8.76867,1409,BC-0341,WunriitAweilSouth,Wunriit,Wunriit,NorthernBahrelGhazal,AweilSouth,Ayai,6,10,0,1
27.68057,8.76896,1410,BC-0343,AjiithAweilSouth,Ajiith,Ajiith,NorthernBahrelGhazal,AweilSouth,Ayai,6,10,0,0
27.65147,8.769,1411,BC-0344,Guk_tiitAweilSouth,Guk_tiit,Guk-Tiit,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.92695,8.76935,1412,BC-0345,Marial__TiokAweilSouth,Marial__Tiok,MarialTiok,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.65708,8.77031,1413,BC-0346,AbyeiAweilSouth,Abyei,Abyei,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.65747,8.77155,1414,BC-0348,Ajiith___RiangAweilSouth,Ajiith___Riang,Ajiith-Riang,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.85935,8.77193,1415,BC-0349,Rum_aganyAweilSouth,Rum_agany,Rum-Agany,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.87503,8.77336,1416,BC-0350,AweelAweilSouth,Aweel,Aweel,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.78988,8.77631,1417,BC-0353,Riang_Man_KuekAweilSouth,Riang_Man_Kuek,RiangManKuek,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.67642,8.77721,1418,BC-0354,RumakacAweilSouth,Rumakac,Rumakac,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.78572,8.7792,1419,BC-0355,Kuel_AbengAweilSouth,Kuel_Abeng,KuelAbeng,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.88267,8.7795,1420,BC-0356,TiaralietAweilSouth,Tiaraliet,Tiaraliet,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,5,40,1,1
27.93157,8.77993,1421,BC-0357,RumthoiAweilSouth,Rumthoi,Rumthoi,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.80693,8.77996,1422,BC-0358,MindiikAweilSouth,Mindiik,Mindiik,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.94312,8.78093,1423,BC-0359,Wun_lietAweilSouth,Wun_liet,Wun-Liet,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.65888,8.78113,1424,BC-0360,AlakuanyAweilSouth,Alakuany,Alakuany,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.91062,8.78113,1425,BC-0361,AmuolAweilSouth,Amuol,Amuol,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.81462,8.78166,1426,BC-0362,PankuacAweilSouth,Pankuac,Pankuac,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.79703,8.78361,1427,BC-0363,CatengAweilSouth,Cateng,Cateng,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.83367,8.78508,1428,BC-0364,PanrualAweilSouth,Panrual,Panrual,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.67642,8.78618,1429,BC-0366,Kuei_wiirAweilSouth,Kuei_wiir,Kuei-Wiir,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.67012,8.78788,1430,BC-0367,LacthaiAweilSouth,Lacthai,Lacthai,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.77972,8.7894,1431,BC-0368,DhurAweilSouth,Dhur,Dhur,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.82033,8.78971,1432,BC-0369,MaluatAweilSouth,Maluat,Maluat,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.80513,8.79206,1433,BC-0373,War_LoopAweilSouth,War_Loop,WarLoop,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.91197,8.79355,1434,BC-0374,War_anguiAweilSouth,War_angui,War-Angui,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.94385,8.79403,1435,BC-0375,Majok__Wet__AjalAweilSouth,Majok__Wet__Ajal,MajokWetAjal,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.83552,8.79408,1436,BC-0376,ArumjaomgAweilSouth,Arumjaomg,Arumjaomg,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.8177,8.7954,1437,BC-0380,NyiethAweilSouth,Nyieth,Nyieth,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.67438,8.7958,1438,BC-0382,WakouAweilSouth,Wakou,Wakou,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.8927,8.79865,1439,BC-0384,Pa__MonthAweilSouth,Pa__Month,PaMonth,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.67023,8.7987,1440,BC-0385,LachelifAweilSouth,Lachelif,Lachelif,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.79595,8.79915,1441,BC-0386,PankuelAweilSouth,Pankuel,Pankuel,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.82675,8.79943,1442,BC-0387,AmethicAweilSouth,Amethic,Amethic,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.86395,8.79968,1443,BC-0388,MabiorAweilSouth,Mabior,Mabior,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.68017,8.80086,1444,BC-0390,AchiirAweilSouth,Achiir,Achiir,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.78205,8.80178,1445,BC-0392,MabilAweilSouth,Mabil,Mabil,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.80692,8.8023,1446,BC-0395,TokyepAweilSouth,Tokyep,Tokyep,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.66238,8.80418,1447,BC-0397,GolkouAweilSouth,Golkou,Golkou,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.75685,8.80533,1448,BC-0399,AlathicAweilSouth,Alathic,Alathic,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.66715,8.80811,1449,BC-0400,Manding_anyuonAweilSouth,Manding_anyuon,Manding-Anyuon,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.67987,8.80943,1450,BC-0402,AyaiAweilSouth,Ayai,Ayai,NorthernBahrelGhazal,AweilSouth,Ayai,6,80,1,1
27.78462,8.81286,1451,BC-0405,WunkotAweilSouth,Wunkot,Wunkot,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.8589,8.81336,1452,BC-0406,Tiit__WolAweilSouth,Tiit__Wol,TiitWol,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.89825,8.81548,1453,BC-0410,Anhany__RaanAweilSouth,Anhany__Raan,AnhanyRaan,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.80913,8.81675,1454,BC-0412,WunpachAweilSouth,Wunpach,Wunpach,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.67505,8.81761,1455,BC-0413,PanraciinAweilSouth,Panraciin,Panraciin,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.68875,8.82245,1456,BC-0415,AdaltiikAweilSouth,Adaltiik,Adaltiik,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.8477,8.82245,1457,BC-0416,PankarAweilSouth,Pankar,Pankar,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.69572,8.82406,1458,BC-0418,RolcholAweilSouth,Rolchol,Rolchol,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.67633,8.82615,1459,BC-0420,ChigokAweilSouth,Chigok,Chigok,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.79405,8.82808,1460,BC-0421,MaalookAweilSouth,Maalook,Maalook,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.69108,8.82856,1461,BC-0422,Maja_ChueiAweilSouth,Maja_Chuei,MajaChuei,NorthernBahrelGhazal,AweilSouth,Ayai,6,30,1,1
27.93832,8.83843,1462,BC-0433,Ayiiu__BaaiAweilSouth,Ayiiu__Baai,AyiiuBaai,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.91992,8.84298,1463,BC-0437,Riom__WokAweilSouth,Riom__Wok,RiomWok,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.95772,8.8447,1464,BC-0442,Rum_dholAweilSouth,Rum_dhol,Rum-Dhol,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.9414,8.85231,1465,BC-0453,Riang__MakueiAweilSouth,Riang__Makuei,RiangMakuei,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.9144,8.86065,1466,BC-0467,AluelAweilSouth,Aluel,Aluel,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.89448,8.86075,1467,BC-0468,AnthoorAweilSouth,Anthoor,Anthoor,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.79807,8.8626,1468,BC-0477,UgualAweilSouth,Ugual,Ugual,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.96068,8.86626,1469,BC-0483,NyorAweilSouth,Nyor,Nyor,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.944,8.86793,1470,BC-0486,Wun__DengAweilSouth,Wun__Deng,WunDeng,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.87797,8.86903,1471,BC-0490,Thur_yethAweilSouth,Thur_yeth,Thur-Yeth,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.91932,8.87845,1472,BC-0513,AgauAweilSouth,Agau,Agau,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.86063,8.87559,1473,BC-1451,AturAweilSouth,Atur,Atur,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,50,1,1
27.85193,8.86719,1474,BC-1452,BurramerAweilSouth,Burramer,Burramer,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,40,1,0
27.9016,8.8582,1475,BC-1453,AdeptAweilSouth,Adept,Adept,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,20,1,1
27.96232,8.86003,1476,BC-1454,RumdalAweilSouth,Rumdal,Rumdal',NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,20,1,1
27.87859,8.80618,1477,BC-1456,MadolAweilSouth,Madol,Madol,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,20,1,1
27.89967,8.75521,1478,BC-1457,Fan_TauAweilSouth,Fan_Tau,FanTau,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,20,1,1
27.83054,8.75873,1479,BC-1458,AgwitAweilSouth,Agwit,Agwit,NorthernBahrelGhazal,AweilSouth,Panthou,6,30,1,1
27.77109,8.75066,1480,BC-1459,MedingAweilSouth,Meding,Meding,NorthernBahrelGhazal,AweilSouth,Nyieth,6,20,1,1
27.77125,8.73755,1481,BC-1460,Fan_TitAweilSouth,Fan_Tit,FanTit,NorthernBahrelGhazal,AweilSouth,Nyieth,6,20,1,1
27.8,8.79,1482,BC-1461,Fan_UngwiAweilSouth,Fan_Ungwi,FanUngwi,NorthernBahrelGhazal,AweilSouth,Nyieth,6,30,1,1
27.70597,8.70152,1483,BC-1462,GowAweilSouth,Gow,Gow,NorthernBahrelGhazal,AweilSouth,Panthou,6,20,1,1
27.70713,8.68639,1484,BC-1463,NaabushditAweilSouth,Naabushdit,Naabushdit,NorthernBahrelGhazal,AweilSouth,Panthou,6,20,1,1
27.6503,8.66888,1485,BC-1464,AgnatAweilSouth,Agnat,Agnat,NorthernBahrelGhazal,AweilSouth,Wathmuok,6,20,1,1
27.65464,8.68486,1486,BC-1465,AshwanAweilSouth,Ashwan,Ashwan,NorthernBahrelGhazal,AweilSouth,Wathmuok,6,20,1,1
27.69717,8.61927,1487,BC-1466,KandakAweilSouth,Kandak,Kandak,NorthernBahrelGhazal,AweilSouth,Gakrol,6,30,1,1
27.56559,8.60152,1488,BC-1467,War_AlaiAweilSouth,War_Alai,WarAlai,NorthernBahrelGhazal,AweilSouth,Nyocawany II,6,20,1,1
27.57265,8.58258,1489,BC-1468,WongAweilSouth,Wong,Wong,NorthernBahrelGhazal,AweilSouth,Nyocawany II,6,20,1,1
27.5922,8.5762,1490,BC-1469,Aweil_SouthAweilSouth,Aweil_South,AweilSouth,NorthernBahrelGhazal,AweilSouth,Nyocawany II,7,30,1,1
27.6,8.57,1491,BC-1470,MelekAweilSouth,Melek,Melek,NorthernBahrelGhazal,AweilSouth,Nyocawany II,6,30,1,1
27.58219,8.56156,1492,BC-1471,Baar_MayenAweilSouth,Baar_Mayen,BaarMayen,NorthernBahrelGhazal,AweilSouth,Nyocawany II,6,40,1,1
27.61951,8.55799,1493,BC-1472,UnalaioAweilSouth,Unalaio,Unalaio,NorthernBahrelGhazal,AweilSouth,Nyocawany II,6,20,1,1
27.68288,8.81953,1494,BC-1486,AyakAweilSouth,Ayak,Ayak,NorthernBahrelGhazal,AweilSouth,Ayai,6,10,0,1
27.66551,8.80186,1495,BC-1487,KuinuprAweilSouth,Kuinupr,Kuinupr,NorthernBahrelGhazal,AweilSouth,Ayai,6,20,1,1
27.67201,8.77157,1496,BC-1490,UngwortAweilSouth,Ungwort,Ungwort,NorthernBahrelGhazal,AweilSouth,Ayai,6,20,1,1
27.64734,8.70329,1497,BC-1491,UnfaitAweilSouth,Unfait,Unfait,NorthernBahrelGhazal,AweilSouth,Wathmuok,6,50,1,1
27.66667,8.7,1498,BC-1492,River_PongoAweilSouth,River_Pongo,RiverPongo,NorthernBahrelGhazal,AweilSouth,Nyocawany I,6,20,1,0
27.71909,8.57635,1499,BC-1493,AkiteAweilSouth,Akite,Akite,NorthernBahrelGhazal,AweilSouth,Gakrol,6,50,1,1
27.74354,8.59268,1500,BC-1494,Fan_KarAweilSouth,Fan_Kar,FanKar,NorthernBahrelGhazal,AweilSouth,Tar-weng,6,50,1,1
27.71072,8.56429,1501,BC-1495,MargwareAweilSouth,Margware,Margware,NorthernBahrelGhazal,AweilSouth,Gakrol,6,70,1,1
27.66402,8.57264,1502,BC-1496,UnkarAweilSouth,Unkar,Unkar,NorthernBahrelGhazal,AweilSouth,Gakrol,6,20,1,0
27.6082,8.52411,1503,BC-1497,GirgokAweilSouth,Girgok,Girgok,NorthernBahrelGhazal,AweilSouth,Gakrol,6,20,1,1
27.57987,8.51741,1504,BC-1498,KomeAweilSouth,Kome,Kome,NorthernBahrelGhazal,AweilSouth,Nyocawany II,6,50,1,0
27.60467,8.47613,1505,BC-1499,Malwal_AlutAweilSouth,Malwal_Alut,MalwalAlut,NorthernBahrelGhazal,AweilSouth,Gakrol,6,20,1,1
27.83844,8.70224,1506,BC-1505,UwitAweilSouth,Uwit,Uwit,NorthernBahrelGhazal,AweilSouth,Panthou,6,20,1,1
27.97053,8.7824,1507,BC-1506,Anyieny_DitAweilSouth,Anyieny_Dit,AnyienyDit,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,1
27.97705,8.76068,1508,BC-1507,Wun_AbvokAweilSouth,Wun_Abvok,WunAbvok,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,40,1,1
27.97455,8.75636,1509,BC-1508,AgalditAweilSouth,Agaldit,Agaldit,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,60,1,1
27.97485,8.75195,1510,BC-1509,PanditAweilSouth,Pandit,Pandit,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,10,0,1
27.86475,8.62634,1511,BC-1510,GeuchAweilSouth,Geuch,Geuch,NorthernBahrelGhazal,AweilSouth,Tar-weng,6,20,1,1
27.89347,8.61735,1512,BC-1511,BagamokAweilSouth,Bagamok,Bagamok,NorthernBahrelGhazal,AweilSouth,Tar-weng,6,20,1,1
27.92527,8.58903,1513,BC-1512,Wun_ChumAweilSouth,Wun_Chum,WunChum,NorthernBahrelGhazal,AweilSouth,Tar-weng,6,30,1,1
27.9288,8.57208,1514,BC-1513,MabyorAweilSouth,Mabyor,Mabyor,NorthernBahrelGhazal,AweilSouth,Tar-weng,6,50,1,1
27.90816,8.54506,1515,BC-1514,Ea_PingAweilSouth,Ea_Ping,EaPing,NorthernBahrelGhazal,AweilSouth,Tar-weng,6,20,1,1
27.8812,8.54624,1516,BC-1515,MonokAweilSouth,Monok,Monok,NorthernBahrelGhazal,AweilSouth,Tar-weng,6,20,1,1
27.82515,8.66846,1517,BC-1516,MaknaiAweilSouth,Maknai,Maknai,NorthernBahrelGhazal,AweilSouth,Tar-weng,6,50,1,1
27.79525,8.60923,1518,BC-1517,Fan_GyartAweilSouth,Fan_Gyart,FanGyart,NorthernBahrelGhazal,AweilSouth,Tar-weng,6,20,1,1
27.80967,8.63982,1519,BC-1518,RiangkerAweilSouth,Riangker,Riangker,NorthernBahrelGhazal,AweilSouth,Tar-weng,6,50,1,0
27.85988,8.58264,1520,BC-1519,Wun_ShunAweilSouth,Wun_Shun,WunShun,NorthernBahrelGhazal,AweilSouth,Tar-weng,6,20,1,0
27.82674,8.5693,1521,BC-1520,MakweiAweilSouth,Makwei,Makwei,NorthernBahrelGhazal,AweilSouth,Tar-weng,6,20,1,1
27.72727,8.61636,1522,BC-1521,AkacAweilSouth,Akac,Akac,NorthernBahrelGhazal,AweilSouth,Tar-weng,6,30,1,0
27.51808,8.61495,1523,BC-1523,MalweilAweilSouth,Malweil,Malweil,NorthernBahrelGhazal,AweilSouth,Wathmuok,6,20,1,1
27.83177,8.74792,1524,BC-1566,AbukdgarAweilSouth,Abukdgar,Abukdgar,NorthernBahrelGhazal,AweilSouth,Panthou,6,20,1,1
27.92318,8.89667,1525,BC-1567,LiilAweilSouth,Liil,Liil,NorthernBahrelGhazal,AweilSouth,Tiar-aleit,6,30,1,0
27.72617,8.52736,1526,BC-1586,GergigAweilSouth,Gergig,Gergig,NorthernBahrelGhazal,AweilSouth,Gakrol,6,20,1,1
26.86363,8.04696,1527,BB-0001,HaimatharAweilCentre,Haimathar,Haimathar,NorthernBahrelGhazal,AweilCentre,Abul,6,30,1,1
26.92138,8.04871,1528,BB-0002,JuodoAweilCentre,Juodo,Juodo,NorthernBahrelGhazal,AweilCentre,Abul,6,30,1,1
26.84407,8.05786,1529,BB-0003,AwodaAweilCentre,Awoda,Awoda,NorthernBahrelGhazal,AweilCentre,Abul,6,60,1,1
26.84973,8.05851,1530,BB-0004,PachaiAweilCentre,Pachai,Pachai,NorthernBahrelGhazal,AweilCentre,Abul,6,30,1,1
26.82252,8.06133,1531,BB-0005,KanwangiAweilCentre,Kanwangi,Kanwangi,NorthernBahrelGhazal,AweilCentre,Abul,6,30,1,1
26.83262,8.07243,1532,BB-0006,AyomkuenyAweilCentre,Ayomkueny,Ayomkueny,NorthernBahrelGhazal,AweilCentre,Abul,6,30,1,1
26.7751,8.08251,1533,BB-0007,AchanaAweilCentre,Achana,Achana,NorthernBahrelGhazal,AweilCentre,Abul,6,30,1,1
26.74102,8.10085,1534,BB-0008,MoniAweilCentre,Moni,Moni,NorthernBahrelGhazal,AweilCentre,Abul,6,30,1,0
26.83582,8.13581,1535,BB-0009,Amantial_IAweilCentre,Amantial_I,AmantialI,NorthernBahrelGhazal,AweilCentre,Abul,6,30,1,1
26.81905,8.14961,1536,BB-0010,Amantial_I_IAweilCentre,Amantial_I_I,AmantialII,NorthernBahrelGhazal,AweilCentre,Abul,6,30,1,1
27.57953,8.3018,1537,BC-0001,AbouAweilCentre,Abou,Abou,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.61984,8.30644,1538,BC-0002,Bar_ayiiAweilCentre,Bar_ayii,Bar-Ayii,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.5683,8.32316,1539,BC-0003,KabatAweilCentre,Kabat,Kabat,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.65697,8.33093,1540,BC-0004,WurelAweilCentre,Wurel,Wurel,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.5917,8.33896,1541,BC-0005,AnyuanyAweilCentre,Anyuany,Anyuany,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.68955,8.35428,1542,BC-0006,MayacAweilCentre,Mayac,Mayac,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.61679,8.35989,1543,BC-0007,Bar_MayenAweilCentre,Bar_Mayen,BarMayen,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,5,60,1,1
27.62882,8.3599,1544,BC-0008,Bar__NyaidongAweilCentre,Bar__Nyaidong,Bar-Nyaidong,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.61065,8.36191,1545,BC-0009,MyonditAweilCentre,Myondit,Myondit,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.57303,8.3645,1546,BC-0010,WarapAweilCentre,Warap,Warap,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.55783,8.36496,1547,BC-0011,KonayatAweilCentre,Konayat,Konayat,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.72088,8.3681,1548,BC-0012,Tiit_agokAweilCentre,Tiit_agok,Tiit-Agok,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.6661,8.36986,1549,BC-0013,PinyweloAweilCentre,Pinywelo,Pinywelo,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.55286,8.38301,1550,BC-0014,BurajakAweilCentre,Burajak,Burajak,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,10,0,1
27.50445,8.40051,1551,BC-0015,Your_WinyAweilCentre,Your_Winy,YourWiny,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.67772,8.40173,1552,BC-0016,WurualAweilCentre,Wurual,Wurual,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.70622,8.40196,1553,BC-0017,AngethAweilCentre,Angeth,Angeth,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.57633,8.40333,1554,BC-0018,Machar_UngwuAweilCentre,Machar_Ungwu,MacharUngwu,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.60667,8.40365,1555,BC-0019,AmuotAweilCentre,Amuot,Amuot,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.754,8.41081,1556,BC-0020,ChingakAweilCentre,Chingak,Chingak,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.53652,8.41481,1557,BC-0021,PiorAweilCentre,Pior,Pior,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,10,0,0
27.75823,8.41816,1558,BC-0022,Marial_TiitAweilCentre,Marial_Tiit,MarialTiit,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.76442,8.42148,1559,BC-0023,PanperAweilCentre,Panper,Panper,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
27.72667,8.42271,1560,BC-0024,TaljuokAweilCentre,Taljuok,Taljuok,NorthernBahrelGhazal,AweilCentre,Bahr Mayen,6,30,1,1
